ra,dec,sigra,sigdec,w1mpro,w1sigmpro,w1snr,w2mpro,w2sigmpro,w2snr,w3mpro,w3sigmpro,w3snr,w4mpro,w4sigmpro,w4snr,cc_flags,ph_qual,sso_flg,qual_frame,qi_fact,saa_sep,moon_masked,mjd,source_id,w1flux,w1sigflux,w2flux,w2sigflux,allwise_cntr,r_allwise
48.5556122,-22.5954316,0.3925,0.4343,14.833,0.087,12.5,13.652,0.101,10.7,10.872,,1.6,7.647,,0.7,0000,AAUU,0,10,1.0,98.096,0000,55407.784438,06900a189-000449,233.18,18.605,238.49,22.212,,
48.5556774,-22.5953561,0.3544,0.4014,14.66,0.077,14.1,13.716,0.108,10.0,11.024,,1.3,7.946,,,0000,AAUU,0,10,1.0,97.487,0000,55407.784565,06900a190-000369,273.29,19.348,225.01,22.416,,
48.5556356,-22.5954025,0.3532,0.3602,14.532,0.071,15.4,13.646,0.109,9.9,11.055,0.381,2.9,7.658,,0.7,0000,ABCU,0,10,1.0,95.436,0000,55407.850653,06901b215-000385,307.53,20.023,239.85,24.168,,
48.5556081,-22.5953942,0.2316,0.2693,13.983,0.051,21.4,13.405,0.082,13.3,10.833,0.303,3.6,7.51,0.349,3.1,0000,AABB,0,10,1.0,76.274,0000,55407.916742,06904a189-000278,510.1,23.807,299.38,22.525,,
48.5556026,-22.595458,0.2175,0.2357,13.87,0.047,23.1,13.326,0.082,13.2,10.388,0.195,5.6,7.853,,0.0,0000,AABU,0,10,1.0,55.662,0000,55407.982957,06905b215-000269,566.14,24.463,322.1,24.452,,
48.5556245,-22.5954148,0.3139,0.3444,14.287,0.063,17.2,13.556,0.107,10.2,10.548,0.251,4.3,7.698,,,0000,AABU,0,5,0.5,34.833,0000,55408.049045,06908a189-000316,385.61,22.398,260.54,25.662,,
48.5556049,-22.5954593,0.4186,0.4448,14.825,0.091,12.0,13.669,0.107,10.1,10.947,,,7.205,,1.9,0000,AAUU,0,10,1.0,0.848,0000,55408.181349,06912a189-000463,234.83,19.605,234.84,23.226,,
48.5556561,-22.5953431,0.2627,0.2827,14.25,0.056,19.3,13.526,0.086,12.6,10.8,,1.9,7.51,,0.9,0000,AAUU,0,10,1.0,-1.032,0000,55408.445957,06920a189-002647,398.71,20.638,267.97,21.241,,
48.5555895,-22.5954427,0.1642,0.1774,14.485,0.073,15.0,13.576,0.095,11.4,,,,,,,0000,AAXX,0,10,1.0,69.883,0000,55584.452538,12242b091-000380,325.38,21.739,267.61,23.376,,
48.5556049,-22.5954378,0.1748,0.213,14.305,0.09,12.0,13.556,0.096,11.3,,,,,,,0000,AAXX,0,10,1.0,28.833,0000,55584.584715,12246a091-000385,384.04,32.011,272.43,24.156,,
48.55562,-22.5953999,0.1372,0.1561,13.872,0.054,20.0,13.503,0.101,10.7,,,,,,,0000,AAXX,0,10,1.0,-4.735,0000,55584.717019,12250a091-000377,572.02,28.653,286.09,26.644,,
48.5556946,-22.5954684,0.1686,0.1866,14.24,0.065,16.6,13.754,0.124,8.7,,,,,,,0000,ABXX,0,10,1.0,3.832,0000,55584.9815,12258a091-000416,407.48,24.569,227.01,26.013,,
48.5556558,-22.5954462,0.1482,0.1595,13.991,0.057,19.0,13.804,0.133,8.2,,,,,,,0000,ABXX,0,5,0.5,25.019,0000,55585.047716,12261a068-000264,512.34,26.991,216.7,26.565,,
48.5556691,-22.5953919,0.1331,0.1277,13.952,0.05,21.8,13.447,0.084,12.9,,,,,,,0000,AAXX,0,10,1.0,45.381,0000,55585.113805,12263a021-000264,531.02,24.351,301.12,23.33,,
48.5556688,-22.5954002,0.1763,0.1862,14.289,0.069,15.8,13.442,0.093,11.6,,,,,,,0000,AAXX,0,10,1.0,65.322,0000,55585.179893,12265a066-000283,389.42,24.655,302.48,25.993,,
48.5556135,-22.5955575,0.2185,0.212,14.814,0.086,12.6,13.76,0.111,9.8,,,,,,,0000,ABXX,0,10,1.0,83.861,0000,55585.246109,12266a092-000404,240.15,19.023,225.63,23.139,,
48.5555912,-22.5953787,0.1806,0.1829,14.506,0.069,15.8,13.639,0.099,11.0,,,,,,,0000,AAXX,0,10,1.0,95.66,0000,55585.312197,12269a067-000394,318.99,20.201,252.26,22.987,,
48.5556577,-22.595415,0.1202,0.1281,13.801,0.048,22.7,13.462,0.099,10.9,,,,,,,0000,AAXX,0,10,1.0,72.368,0000,55585.444501,12273a068-000269,610.8,26.898,297.09,27.152,,
48.5556211,-22.595549,0.1816,0.1781,14.479,0.066,16.3,13.667,0.109,10.0,,,,,,,0000,AAXX,0,10,1.0,31.381,0000,55585.576678,12277a067-000381,327.17,20.016,246.05,24.605,,
48.5557653,-22.5954529,0.1899,0.1683,14.279,0.061,17.8,13.468,0.122,8.9,,,,,,,0000,AB,0,10,1.0,95.486,00,56682.31502873,45502a088-000322,394.73,22.162,301.0,33.852,4.880228013510317e+17,0.366188
48.555775,-22.5954566,0.183,0.1667,14.166,0.066,16.5,13.689,0.162,6.7,,,,,,,0000,AB,0,10,1.0,75.82,00,56682.44682368,45506a088-000335,437.93,26.5,245.68,36.719,4.880228013510317e+17,0.400966
48.5558115,-22.5954212,0.1229,0.134,13.895,0.053,20.5,13.438,0.091,11.9,,,,,,,0000,AA,0,10,1.0,34.975,00,56682.57861862,45510a088-000284,562.27,27.403,309.45,25.904,4.880228013510317e+17,0.502211
