source_label,target_dist,x,y,flux,dx,dy,dflux,qf,rchi2,fracflux,fluxlbs,dfluxlbs,fwhm,spread_model,dspread_model,fluxiso,xiso,yiso,sky,ra,dec,coadd_id,band,unwise_detid,nm,primary,flags_unwise,flags_info,epoch,forward,mjdmin,mjdmax,mjdmean,mag,dmag,flags_unwise_bits,flags_unwise_descr,flags_info_bits,flags_info_descr
6.2,3.880064010620117,1527.9844970703125,1049.7685546875,4999.12060546875,0.030856933444738388,0.029742060229182243,83.66627502441406,1.0,1.6668891906738281,0.3225689232349396,4988.77490234375,85.66278839111328,2.8550479412078857,0.00030356645584106445,0.0006525564240291715,4999.97119140625,0.01627117581665516,0.0009587476379238069,-15.860570907592773,123.84573364257812,-38.99018859863281,1238m394,2,1238m394w2o0115375e002,17,1,0,0,2,0,56783.0546875,56791.01953125,56787.0390625,13.252765655517578,0.018172843381762505,,,,
6.3,9.519628524780273,1525.0367431640625,1048.633056640625,3223.676025390625,0.046092450618743896,0.04237153008580208,77.52847290039062,1.0,4.738772392272949,0.5254191756248474,3222.493408203125,79.4808349609375,2.8565776348114014,0.0041158199310302734,0.0009235582547262311,3222.676513671875,-0.01751057803630829,-0.007144652772694826,-15.18467903137207,123.84685516357422,-38.99243927001953,1238m394,2,1238m394w2o0088867e002,16,1,0,0,2,0,56783.0546875,56791.01953125,56787.0390625,13.729121208190918,0.026116708293557167,,,,
6.4,12.689281463623047,1526.3717041015625,1052.5501708984375,361.56585693359375,0.3891376554965973,0.37190911173820496,73.11988067626953,1.0,1.0066901445388794,0.1886599361896515,352.1336364746094,75.06836700439453,2.8587749004364014,0.006688058376312256,0.00758777279406786,356.88909912109375,-0.45986515283584595,0.507542073726654,-15.688131332397461,123.84300231933594,-38.99142074584961,1238m394,2,1238m394w2o0126406e002,18,1,0,0,2,0,56783.0546875,56791.01953125,56787.0390625,16.10453224182129,0.22263860702514648,,,,
6.5,15.66749382019043,1526.6541748046875,1043.060546875,252.05003356933594,0.5478276610374451,0.5157337784767151,71.89407348632812,1.0,0.4980124831199646,0.3533099293708801,263.337158203125,73.89608764648438,2.855168581008911,0.013759076595306396,0.01144418865442276,252.07688903808594,-0.015611830167472363,-0.005119660869240761,-15.09161376953125,123.85232543945312,-38.991207122802734,1238m394,2,1238m394w2o0126405e002,18,1,0,0,2,0,56783.0546875,56791.01953125,56787.0390625,16.49628257751465,0.3185267746448517,,,,
6.6,16.443988800048828,1530.494140625,1054.088134765625,1001.1473388671875,0.14176735281944275,0.13148283958435059,72.95020294189453,1.0,0.64928138256073,0.6372789144515991,992.7510375976562,74.91471099853516,2.855760097503662,0.0011630058288574219,0.0027288170531392097,1001.116943359375,-0.008702097460627556,0.0012713652104139328,-16.64068603515625,123.84149169921875,-38.9882698059082,1238m394,2,1238m394w2o0052111e002,18,1,0,0,2,0,56783.0546875,56791.01953125,56787.0390625,14.99875545501709,0.07925436645746231,,,,
6.7,21.926984786987305,1527.8504638671875,1056.400390625,286.5027160644531,0.48131346702575684,0.4650465250015259,72.56208038330078,1.0,0.35536766052246094,0.36326271295547485,276.2669372558594,74.56892395019531,2.8572230339050293,0.001143336296081543,0.009465147741138935,286.5093688964844,0.252408504486084,0.0026302679907530546,-16.373828887939453,123.83921813964844,-38.99028778076172,1238m394,2,1238m394w2o0088935e002,17,1,0,0,2,0,56783.0546875,56791.01953125,56787.0390625,16.357177734375,0.281099408864975,,,,
6.8,27.90325164794922,1535.9024658203125,1055.386474609375,286.4986877441406,0.5042518377304077,0.47836780548095703,75.90252685546875,0.9999998807907104,0.44413596391677856,0.5340465307235718,292.1996765136719,77.90874481201172,2.8568971157073975,0.005267322063446045,0.01005113497376442,286.111328125,0.0925309881567955,-0.09135442972183228,-18.075563430786133,123.84021759033203,-38.98413848876953,1238m394,2,1238m394w2o0089121e002,16,1,0,0,2,0,56783.0546875,56791.01953125,56787.0390625,16.357192993164062,0.29467397928237915,,,,
6.9,28.016555786132812,1522.0609130859375,1056.35302734375,3692.521240234375,0.03953205794095993,0.037710774689912796,77.87301635742188,1.0,1.1896588802337646,0.9474352598190308,3683.08740234375,79.85944366455078,2.8564977645874023,-0.0011079907417297363,0.0008048904710449278,3692.494384765625,-0.0073210555128753185,0.012419907376170158,-15.006744384765625,123.83926391601562,-38.994712829589844,1238m394,2,1238m394w2o0032867e002,16,1,0,0,2,0,56783.0546875,56791.01953125,56787.0390625,13.581692695617676,0.022900918498635292,,,,
7.1,0.338496595621109,1528.61376953125,1048.4808349609375,16533.05859375,0.0028762836009263992,0.0026777018792927265,30.67928123474121,1.0,16.80455780029297,0.8376812934875488,16547.837890625,31.210329055786133,2.6265900135040283,-0.00034797191619873047,8.244540367741138e-05,16539.357421875,-0.007641455624252558,0.0058631086722016335,-13.379992485046387,123.84700012207031,-38.989707946777344,1238m394,1,1238m394w1o0039768e003,23,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,11.954116821289062,0.0020147564355283976,,,,
7.2,4.067348480224609,1528.09228515625,1049.876220703125,5183.18310546875,0.00844983384013176,0.008227953687310219,26.847206115722656,1.0,7.147234916687012,0.3604040741920471,5199.96533203125,27.297609329223633,2.6200475692749023,-0.00021117925643920898,0.00021242268849164248,5195.0419921875,0.005631531123071909,-0.016089072450995445,-13.37993335723877,123.84563446044922,-38.99010467529297,1238m394,1,1238m394w1o0113115e003,22,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,13.213508605957031,0.005623803474009037,,,,
7.3,7.160137176513672,1525.890625,1048.502197265625,1818.7984619140625,0.024029742926359177,0.020359231159090996,23.070478439331055,0.9999999403953552,2.536632537841797,0.25345557928085327,1836.9189453125,23.485332489013672,2.6249020099639893,-0.0002703070640563965,0.0004753710818476975,1819.8453369140625,0.020868362858891487,-0.01344536617398262,-13.058642387390137,123.84697723388672,-38.99178695678711,1238m394,1,1238m394w1o0062955e003,20,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,14.35053825378418,0.0137726916000247,,,,
7.4,11.184325218200684,1524.4571533203125,1048.948974609375,1801.2386474609375,0.02170524373650551,0.019385458901524544,21.584806442260742,1.0,1.28664231300354,0.45423853397369385,1816.6448974609375,22.018840789794922,2.62182354927063,-0.000580132007598877,0.00045340994256548584,1800.380126953125,-0.011584164574742317,-0.003913909196853638,-12.801312446594238,123.84654235839844,-38.992881774902344,1238m394,1,1238m394w1o0112965e003,22,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,14.361071586608887,0.013011358678340912,,,,
7.5,11.358524322509766,1529.8123779296875,1044.538330078125,278.83416748046875,0.12147926539182663,0.11641988158226013,18.89815902709961,1.0,3.702280282974243,0.27128443121910095,286.0179443359375,19.33435821533203,2.6253206729888916,0.0027647018432617188,0.0024329936131834984,278.69061279296875,-0.024187056347727776,-0.09157707542181015,-13.311984062194824,123.85087585449219,-38.988792419433594,1238m394,1,1238m394w1o0151249e003,22,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,16.386634826660156,0.07369944453239441,,,,
7.6,14.252684593200684,1525.7222900390625,1052.8323974609375,345.381103515625,0.10160788148641586,0.09416559338569641,19.169574737548828,1.0,2.482578754425049,0.302237331867218,358.8955993652344,19.594680786132812,2.6219642162323,-0.0023657679557800293,0.002046160865575075,345.305908203125,-0.029944928362965584,0.009091421961784363,-13.30900764465332,123.84272766113281,-38.99191665649414,1238m394,1,1238m394w1o0151202e003,23,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,16.154253005981445,0.06032329052686691,,,,
7.7,16.217443466186523,1530.3748779296875,1054.0421142578125,863.6849365234375,0.04025568440556526,0.038057841360569,19.63957977294922,0.9999999403953552,1.2126963138580322,0.5835061073303223,877.9205322265625,20.08115577697754,2.6214284896850586,0.0004355311393737793,0.0008572711376473308,863.6636352539062,0.007632080465555191,0.001915763015858829,-13.899950981140137,123.84153747558594,-38.98836135864258,1238m394,1,1238m394w1o0062999e003,22,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,15.159111976623535,0.024693133309483528,,,,
7.8,17.60323715209961,1527.1512451171875,1042.19384765625,133.714111328125,0.25733524560928345,0.2351723164319992,18.639448165893555,1.0,1.8889410495758057,0.29976218938827515,137.89590454101562,19.076187133789062,2.6213858127593994,0.004053652286529541,0.005123594310134649,134.56336975097656,-0.7865275740623474,0.3299891948699951,-12.726524353027344,123.85317993164062,-38.99082565307617,1238m394,1,1238m394w1o0166859e003,22,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,17.18455696105957,0.15234112739562988,,,,
7.9,20.56696319580078,1528.4361572265625,1055.931640625,213.78219604492188,0.16272476315498352,0.15344597399234772,19.209333419799805,1.0,0.7846635580062866,0.31190255284309387,226.3391571044922,19.647550582885742,2.621870756149292,0.0010979771614074707,0.003305369522422552,213.8541259765625,0.031380973756313324,0.02977142296731472,-13.763696670532227,123.83968353271484,-38.98984146118164,1238m394,1,1238m394w1o0151224e003,22,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,16.675071716308594,0.09782233834266663,,,,
7.10,20.610658645629883,1532.0308837890625,1055.0606689453125,242.0137176513672,0.14225171506404877,0.13310527801513672,19.14643096923828,1.0,0.8517775535583496,0.27566927671432495,245.3782196044922,19.58405876159668,2.6193079948425293,0.0018023848533630371,0.002984722377732396,241.90542602539062,0.007494613528251648,-0.032675888389348984,-14.230826377868652,123.84053802490234,-38.98709487915039,1238m394,1,1238m394w1o0113237e003,22,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,16.5403995513916,0.08607576042413712,,,,
7.11,22.24241065979004,1531.3702392578125,1040.89306640625,101.4977035522461,0.3468164801597595,0.32158753275871277,19.693307876586914,1.0,1.0091357231140137,0.23851847648620605,105.27204895019531,20.13780975341797,2.621882200241089,0.004396259784698486,0.007235927041620016,101.50350189208984,-0.12142781913280487,0.0782778188586235,-13.152449607849121,123.85446166992188,-38.987606048583984,1238m394,1,1238m394w1o0166882e003,18,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,17.48386001586914,0.21336719393730164,,,,
7.12,28.03862762451172,1522.1011962890625,1056.3958740234375,3410.71826171875,0.010999751277267933,0.010369647294282913,21.97092628479004,1.0,2.978799343109131,0.9378939867019653,3426.663330078125,22.441049575805664,2.6242709159851074,-0.001490473747253418,0.0002530602796468884,3409.8759765625,0.0066332439891994,0.01669219136238098,-12.962952613830566,123.83921813964844,-38.99468231201172,1238m394,1,1238m394w1o0039615e003,20,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,13.667885780334473,0.006994123104959726,,,,
8.1,0.07904305309057236,1528.4759521484375,1048.47509765625,16136.724609375,0.009166239760816097,0.008658146485686302,83.64881134033203,1.0,2.608916759490967,0.8261752128601074,16172.0595703125,85.61141967773438,2.863340139389038,0.0004253983497619629,0.00021135299175512046,16136.4775390625,0.010345778428018093,0.006919568404555321,-15.462801933288574,123.84700775146484,-38.98981475830078,1238m394,2,1238m394w2o0032907e003,21,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,11.980461120605469,0.005628214683383703,,,,
8.2,4.100338459014893,1527.9962158203125,1049.8582763671875,4779.1826171875,0.030200082808732986,0.0291335117071867,78.92293548583984,1.0,1.7685335874557495,0.3125258684158325,4798.5859375,80.72537231445312,2.858623743057251,0.0012202858924865723,0.0006633740849792957,4780.07421875,0.024893056601285934,-0.0008610354270786047,-15.623465538024902,123.84564971923828,-38.99018096923828,1238m394,2,1238m394w2o0115710e003,21,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,13.301615715026855,0.017931347712874413,,,,
8.3,9.574068069458008,1525.0260009765625,1048.76123046875,3355.8466796875,0.04177708178758621,0.038192544132471085,72.36579895019531,1.0000001192092896,4.494518280029297,0.5405166149139404,3367.784423828125,74.11456298828125,2.8596808910369873,0.0030210018157958984,0.0008266312070190907,3355.2822265625,-0.018181394785642624,-0.0021196026355028152,-14.776044845581055,123.84672546386719,-38.99245071411133,1238m394,2,1238m394w2o0089125e003,21,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,13.685494422912598,0.02341652475297451,,,,
8.4,11.821812629699707,1526.2451171875,1052.1165771484375,365.5343322753906,0.3617902100086212,0.34020712971687317,68.05596923828125,1.0000001192092896,0.7409204840660095,0.1456756889820099,374.5400695800781,69.7593765258789,2.859391689300537,-0.005563914775848389,0.00711011653766036,365.2129211425781,0.019186250865459442,0.07437022030353546,-15.280868530273438,123.84342956542969,-38.99151611328125,1238m394,2,1238m394w2o0126913e003,22,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,16.092679977416992,0.20453022420406342,,,,
8.5,16.15457534790039,1530.3372802734375,1054.0306396484375,1208.1234130859375,0.10918265581130981,0.10121171176433563,69.73284149169922,1.0,0.5316179394721985,0.6626530885696411,1204.7054443359375,71.57135009765625,2.8595285415649414,0.0020993947982788086,0.0022134569007903337,1208.2264404296875,0.007309853099286556,-0.00028390425723046064,-16.442628860473633,123.84154510498047,-38.9883918762207,1238m394,2,1238m394w2o0052119e003,19,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,14.794721603393555,0.0627383440732956,,,,
8.6,28.034103393554688,1522.09521484375,1056.3890380859375,3499.306884765625,0.03755670785903931,0.0354355163872242,69.13526916503906,1.0,0.748203456401825,0.939656674861908,3498.989990234375,70.95692443847656,2.8614115715026855,-0.0016846656799316406,0.0007577803917229176,3499.226806640625,-0.008997779339551926,0.003266694722697139,-14.628207206726074,123.83922576904297,-38.994686126708984,1238m394,2,1238m394w2o0032776e003,23,1,0,0,3,1,56974.0703125,56981.890625,56977.98046875,13.640045166015625,0.021453510969877243,,,,
9.1,0.3281290829181671,1528.3916015625,1048.391357421875,17484.875,0.003006978193297982,0.0028422116301953793,33.26988220214844,1.0,16.964641571044922,0.861915111541748,17479.22265625,33.8699951171875,2.6288459300994873,0.0001766681671142578,8.063713175943121e-05,17484.67578125,0.009555756114423275,0.005618036724627018,-13.98898696899414,123.84709167480469,-38.9898796081543,1238m394,1,1238m394w1o0039641e004,17,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,11.893343925476074,0.0020658986177295446,,,,
9.2,3.9285547733306885,1527.9542236328125,1049.7755126953125,4587.45703125,0.010833153501152992,0.01051941979676485,29.46063995361328,1.0,15.860832214355469,0.3184223175048828,4587.81298828125,29.986061096191406,2.6242473125457764,0.00010484457015991211,0.00025460083270445466,4587.1630859375,0.025457940995693207,0.0038743061013519764,-14.13664436340332,123.84573364257812,-38.990211486816406,1238m394,1,1238m394w1o0146628e004,17,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,13.346070289611816,0.006972646340727806,,,,
9.3,9.89164924621582,1524.90185546875,1048.64306640625,3171.888671875,0.014535512775182724,0.013015065342187881,25.445655822753906,1.0,31.41975975036621,0.6085216999053955,3167.921630859375,25.95028305053711,2.6267101764678955,0.0028743743896484375,0.0003040445735678077,3170.455078125,-0.02124788425862789,-0.013056173920631409,-13.836886405944824,123.84683990478516,-38.9925422668457,1238m394,1,1238m394w1o0110919e004,15,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,13.746705055236816,0.008710190653800964,,,,
9.4,10.163060188293457,1528.7449951171875,1052.1400146484375,125.42816925048828,0.33199670910835266,0.31967616081237793,22.978103637695312,0.9999999403953552,3.4161880016326904,0.05799650773406029,124.37662506103516,23.473012924194336,2.6241323947906494,-0.0008949041366577148,0.0065983072854578495,126.43093872070312,0.13753089308738708,-0.22456157207489014,-14.365604400634766,123.8434066772461,-38.98960876464844,1238m394,1,1238m394w1o0062310e004,16,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,17.254013061523438,0.2011750489473343,,,,
9.5,11.611493110656738,1529.76611328125,1044.426513671875,240.25167846679688,0.1753009557723999,0.16719642281532288,22.91269302368164,1.0,2.6890993118286133,0.24389925599098206,235.655517578125,23.4096622467041,2.6283676624298096,0.0028418898582458496,0.0034203724935650826,240.04074096679688,0.005415675230324268,-0.06483887135982513,-13.824315071105957,123.85099029541016,-38.98883056640625,1238m394,1,1238m394w1o0160762e004,17,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,16.5483341217041,0.10386180132627487,,,,
9.6,14.519235610961914,1525.3397216796875,1052.6868896484375,357.86419677734375,0.11578170210123062,0.10910546034574509,23.15386199951172,1.0000001192092896,1.7268354892730713,0.31930243968963623,354.1111145019531,23.673673629760742,2.6276535987854004,-0.0068122148513793945,0.0024085072800517082,358.00689697265625,0.08085548132658005,-0.07448723912239075,-14.108229637145996,123.84286499023438,-38.99220657348633,1238m394,1,1238m394w1o0160737e004,15,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,16.115703582763672,0.07034557312726974,,,,
9.7,16.084911346435547,1530.510498046875,1053.943359375,969.5842895507812,0.043731510639190674,0.040064286440610886,23.45147705078125,1.0,2.556349992752075,0.6409375667572021,973.9006958007812,23.971975326538086,2.6245102882385254,0.00045752525329589844,0.0009060314623638988,967.603759765625,-0.05251620337367058,0.10539751499891281,-14.687851905822754,123.84163665771484,-38.988258361816406,1238m394,1,1238m394w1o0111125e004,14,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,15.033535957336426,0.026265982538461685,,,,
9.8,16.543441772460938,1526.7901611328125,1042.68310546875,217.64657592773438,0.19101473689079285,0.1789010763168335,23.103988647460938,1.0000001192092896,1.5931684970855713,0.3640212416648865,210.94949340820312,23.627193450927734,2.626757860183716,0.0025110840797424316,0.003911219071596861,217.5303192138672,-0.17793327569961548,-0.013847170397639275,-13.556519508361816,123.85269927978516,-38.99110412597656,1238m394,1,1238m394w1o0160743e004,15,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,16.655620574951172,0.11569078266620636,,,,
9.9,20.109142303466797,1529.0650634765625,1055.7430419921875,246.46820068359375,0.16985923051834106,0.15534013509750366,22.827777862548828,1.0,2.3975281715393066,0.3095718026161194,261.3243713378906,23.35019874572754,2.6249196529388428,0.006689548492431641,0.0034752991050481796,247.52120971679688,-0.34697917103767395,-0.3840414583683014,-14.668909072875977,123.8398666381836,-38.98936080932617,1238m394,1,1238m394w1o0146629e004,16,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,16.520597457885742,0.1008494645357132,,,,
9.10,22.265378952026367,1530.7125244140625,1040.6658935546875,107.56792449951172,0.39142102003097534,0.3615928292274475,23.03883934020996,0.9999999403953552,0.7563982605934143,0.24552461504936218,98.7446517944336,23.556123733520508,2.62762188911438,0.011479854583740234,0.008198635652661324,107.56613159179688,-0.015265136957168579,-0.005323831457644701,-13.613469123840332,123.85468292236328,-38.98810577392578,1238m394,1,1238m394w1o0174077e004,15,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,17.420793533325195,0.23619939386844635,,,,
9.11,27.94452667236328,1521.9716796875,1056.2454833984375,3531.777587890625,0.012632851488888264,0.011647656559944153,25.436494827270508,1.0,2.451965570449829,0.941681444644928,3542.974365234375,25.977785110473633,2.624630928039551,-0.0010338425636291504,0.0002794297179207206,3532.171875,-0.0020757573656737804,0.007477909792214632,-14.043858528137207,123.83937072753906,-38.994781494140625,1238m394,1,1238m394w1o0039484e004,16,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,13.630016326904297,0.007819810882210732,,,,
10.1,0.14396072924137115,1528.48876953125,1048.400634765625,15985.7783203125,0.010326774790883064,0.009553029201924801,90.00972747802734,1.0,1.5440818071365356,0.8161435127258301,16003.1044921875,92.13821411132812,2.8676559925079346,0.00030040740966796875,0.00022459686442743987,15984.212890625,0.009309301152825356,0.0052250828593969345,-18.349430084228516,123.84708404541016,-38.989803314208984,1238m394,2,1238m394w2o0032526e004,15,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,11.990665435791016,0.006113427225500345,,,,
10.2,3.7921104431152344,1528.028564453125,1049.7508544921875,5023.9423828125,0.03166194260120392,0.030406760051846504,86.25162506103516,1.0,1.2221856117248535,0.3225995600223541,5035.36865234375,88.26842498779297,2.8645033836364746,-2.205371856689453e-05,0.0006770508480258286,5025.39599609375,0.02062108926475048,0.0006776279769837856,-18.326541900634766,123.84575653076172,-38.99015426635742,1238m394,2,1238m394w2o0111725e004,16,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,13.24738883972168,0.018641842529177666,,,,
10.3,9.505524635314941,1525.0435791015625,1048.662353515625,3234.73486328125,0.04813002049922943,0.043082788586616516,78.78325653076172,1.0,3.217961072921753,0.5232528448104858,3253.444580078125,80.73981475830078,2.8655776977539062,0.0021330714225769043,0.0009161096531897783,3234.560791015625,-0.018074484542012215,-0.005602711346000433,-18.350635528564453,123.8468246459961,-38.992435455322266,1238m394,2,1238m394w2o0086783e004,16,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,13.72540283203125,0.026448750868439674,,,,
10.4,13.585973739624023,1525.8392333984375,1052.619384765625,503.1877136230469,0.29240861535072327,0.27306774258613586,75.41048431396484,1.0,0.4212449789047241,0.28618738055229187,512.3873291015625,77.37821197509766,2.866374969482422,-0.0002785921096801758,0.005592219065874815,503.01275634765625,0.013034001924097538,0.02843322977423668,-18.21083641052246,123.84293365478516,-38.991825103759766,1238m394,2,1238m394w2o0121969e004,17,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,15.745675086975098,0.16394928097724915,,,,
10.5,15.707572937011719,1530.433349609375,1053.825439453125,816.6580200195312,0.17602179944515228,0.16371750831604004,73.81954193115234,0.9999999403953552,0.39866453409194946,0.5100696086883545,827.826904296875,75.81281280517578,2.8654513359069824,-0.00018346309661865234,0.0033696640748530626,816.7483520507812,-0.0014439952792599797,-0.011630893684923649,-18.384586334228516,123.84175109863281,-38.98831558227539,1238m394,2,1238m394w2o0051417e004,16,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,15.21989917755127,0.0984107032418251,,,,
10.6,16.45412826538086,1526.8988037109375,1042.685791015625,265.3702392578125,0.5513219833374023,0.5117824673652649,76.02738189697266,1.0,0.26452359557151794,0.4075215756893158,284.2428283691406,78.09404754638672,2.865466356277466,-0.0012426376342773438,0.010762859135866165,265.3608093261719,-0.025870569050312042,0.012617654167115688,-18.478221893310547,123.85269927978516,-38.99102020263672,1238m394,2,1238m394w2o0111717e004,14,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,16.44036865234375,0.32001441717147827,,,,
10.7,19.868162155151367,1528.96533203125,1055.662353515625,364.61187744140625,0.3954329490661621,0.3690605163574219,74.2714614868164,1.0,0.2144927680492401,0.3508684039115906,389.95416259765625,76.30020141601562,2.8655662536621094,0.00023990869522094727,0.0076362453401088715,364.6548156738281,-0.005461862776428461,-0.025143779814243317,-18.332237243652344,123.8399429321289,-38.989437103271484,1238m394,2,1238m394w2o0086877e004,17,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,16.095422744750977,0.22430197894573212,,,,
10.8,22.86328887939453,1532.35595703125,1055.8155517578125,314.1102294921875,0.4554446041584015,0.41423964500427246,71.85884094238281,1.0,0.4678906798362732,0.38087475299835205,345.34381103515625,73.86319732666016,2.8652701377868652,0.0026078224182128906,0.00858236663043499,314.1582336425781,-0.010127084329724312,0.10716258734464645,-18.55532455444336,123.83979797363281,-38.986846923828125,1238m394,2,1238m394w2o0086930e004,18,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,16.257295608520508,0.2528577744960785,,,,
10.9,27.852474212646484,1522.07861328125,1056.2904052734375,3548.728271484375,0.04163029417395592,0.03854282572865486,77.56889343261719,1.0,0.7161389589309692,0.936441957950592,3532.35888671875,79.64866638183594,2.8651294708251953,-0.0016132593154907227,0.0008320392807945609,3548.335205078125,0.0019900836050510406,0.00377046805806458,-17.811702728271484,123.83932495117188,-38.99469757080078,1238m394,2,1238m394w2o0032401e004,15,1,0,0,4,0,57145.00390625,57150.0546875,57147.53125,13.624817848205566,0.023736029863357544,,,,
11.1,0.4049742817878723,1528.58251953125,1048.5704345703125,18426.587890625,0.002539647975936532,0.0023433223832398653,30.481855392456055,0.9999998807907104,66.9493408203125,0.8870528340339661,18442.169921875,31.008440017700195,2.657947301864624,-0.0006792545318603516,7.543549872934818e-05,18421.890625,-0.011315212585031986,-0.009893490932881832,-15.949747085571289,123.84691619873047,-38.98973083496094,1238m394,1,1238m394w1o0039331e005,26,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,11.836387634277344,0.001796094817109406,,,,
11.2,4.496665000915527,1527.8843994140625,1049.9700927734375,4125.50927734375,0.010068791918456554,0.009785555303096771,25.24640464782715,1.0,25.880069732666016,0.3000158369541168,4139.783203125,25.67664337158203,2.6514008045196533,-0.0016639232635498047,0.00024663066142238677,4122.4716796875,-0.03383742645382881,-0.0045590996742248535,-15.945098876953125,123.84553527832031,-38.990264892578125,1238m394,1,1238m394w1o0110304e005,25,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,13.461305618286133,0.00664438446983695,,,,
11.3,9.984129905700684,1524.88037109375,1048.8052978515625,2974.512939453125,0.012855591252446175,0.011412414722144604,20.969100952148438,0.9999998807907104,24.438880920410156,0.6141494512557983,2985.718994140625,21.390100479125977,2.6530752182006836,0.00018423795700073242,0.0002677477605175227,2977.185546875,0.019737379625439644,-0.004109813831746578,-15.640700340270996,123.8466796875,-38.99256134033203,1238m394,1,1238m394w1o0061896e005,26,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,13.816460609436035,0.007654084358364344,,,,
11.4,11.84595012664795,1529.9700927734375,1044.4058837890625,328.479736328125,0.10059157758951187,0.09258464723825455,17.965085983276367,0.9999999403953552,3.855177164077759,0.3255200982093811,331.7297668457031,18.37594985961914,2.6559174060821533,0.0038980841636657715,0.0020129128824919462,328.44549560546875,-0.019461719319224358,0.05794883519411087,-15.715499877929688,123.85100555419922,-38.98867416381836,1238m394,1,1238m394w1o0146491e005,26,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,16.208728790283203,0.05943997949361801,,,,
11.5,14.386363983154297,1525.736083984375,1052.8983154296875,356.7338562011719,0.09309452027082443,0.08702987432479858,18.130857467651367,1.0,2.7769765853881836,0.2990538775920868,366.6195983886719,18.54697608947754,2.65281343460083,-0.007470667362213135,0.0018903849413618445,356.6484680175781,-0.02983236312866211,0.04566243290901184,-16.049665451049805,123.84265899658203,-38.991905212402344,1238m394,1,1238m394w1o0146442e005,26,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,16.119138717651367,0.055229708552360535,,,,
11.6,16.408077239990234,1530.3653564453125,1054.118408203125,964.6553955078125,0.035061314702034,0.03239968419075012,18.63652229309082,1.0000001192092896,1.9328045845031738,0.6171508431434631,978.5112915039062,19.05637550354004,2.653662919998169,-0.000998854637145996,0.0007201998378150165,964.6533203125,0.0008050655596889555,0.006983307655900717,-16.338518142700195,123.84146118164062,-38.98836898803711,1238m394,1,1238m394w1o0039385e005,26,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,15.039069175720215,0.020978350192308426,,,,
11.7,17.5135498046875,1526.4561767578125,1042.4188232421875,177.5427703857422,0.18425720930099487,0.17277708649635315,17.863168716430664,1.0,1.6552799940109253,0.34575000405311584,172.6156005859375,18.284212112426758,2.658267021179199,0.005543172359466553,0.003663303330540657,177.6490478515625,0.05706687271595001,0.03094559907913208,-15.13447093963623,123.85295867919922,-38.991355895996094,1238m394,1,1238m394w1o0161200e005,28,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,16.87674331665039,0.1096104308962822,,,,
