HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459243.79981,2021-01-29.2955915,bi,1.43,14.995,>14.995,99.990,3.341,0.730,g
2459243.79981,2021-01-29.2955925,bk,1.50,15.443,14.504,0.092,5.730,0.484,g
2459243.80103,2021-01-29.2968181,bk,1.46,15.488,14.467,0.086,5.929,0.464,g
2459243.80104,2021-01-29.2968192,bi,1.51,14.884,14.590,0.167,5.295,0.809,g
2459244.30962,2021-01-29.8054099,bo,1.47,15.838,14.661,0.074,4.964,0.336,g
2459244.30962,2021-01-29.8054096,bm,1.57,15.377,14.645,0.112,5.033,0.514,g
2459244.31085,2021-01-29.8066386,bm,1.95,15.486,14.553,0.093,5.483,0.465,g
2459244.31209,2021-01-29.8078790,bm,1.63,15.226,14.737,0.140,4.626,0.590,g
2459244.31209,2021-01-29.8078796,bo,1.45,15.914,14.503,0.060,5.738,0.314,g
2459244.39565,2021-01-29.8914405,bn,1.49,15.611,14.470,0.077,5.918,0.414,g
2459244.39688,2021-01-29.8926657,bn,1.48,15.634,14.855,0.107,4.151,0.405,g
2459244.39810,2021-01-29.8938841,bn,1.43,15.619,14.714,0.095,4.727,0.411,g
2459245.35461,2021-01-30.8504163,bm,1.62,15.372,14.574,0.105,5.376,0.516,g
2459245.35461,2021-01-30.8504173,bo,1.42,15.997,14.609,0.061,5.208,0.291,g
2459245.35585,2021-01-30.8516567,bm,1.56,15.514,14.721,0.106,4.696,0.453,g
2459245.35707,2021-01-30.8528822,bo,1.48,16.102,14.517,0.051,5.663,0.264,g
2459245.35707,2021-01-30.8528820,bm,1.55,15.400,14.563,0.102,5.430,0.503,g
2459245.40689,2021-01-30.9026949,bm,1.50,15.400,14.829,0.130,4.249,0.503,g
2459245.40689,2021-01-30.9026951,bo,1.51,15.985,14.574,0.060,5.375,0.294,g
2459245.40811,2021-01-30.9039216,bm,1.49,15.452,14.717,0.112,4.710,0.479,g
2459245.40934,2021-01-30.9051548,bo,1.48,15.952,14.634,0.065,5.085,0.303,g
2459245.40934,2021-01-30.9051540,bm,1.49,15.475,14.685,0.106,4.854,0.470,g
2459245.41060,2021-01-30.9064004,bn,1.47,15.848,14.570,0.068,5.399,0.333,g
2459245.41183,2021-01-30.9076304,bn,1.51,15.788,14.593,0.073,5.282,0.352,g
2459245.41305,2021-01-30.9088589,bn,1.40,15.691,14.665,0.085,4.941,0.385,g
2459245.41431,2021-01-30.9101145,bo,1.50,15.846,14.575,0.068,5.369,0.334,g
2459245.41431,2021-01-30.9101142,bm,1.51,15.342,14.842,0.138,4.199,0.530,g
2459245.41554,2021-01-30.9113409,bm,1.53,15.365,14.738,0.123,4.621,0.519,g
2459245.41675,2021-01-30.9125605,bm,1.47,15.377,14.790,0.128,4.406,0.514,g
2459245.41675,2021-01-30.9125613,bo,1.49,15.918,14.610,0.066,5.202,0.312,g
2459245.50842,2021-01-31.0042314,bm,1.51,15.231,14.422,0.104,6.185,0.588,g
2459245.50842,2021-01-31.0042320,bo,1.50,15.761,14.646,0.079,5.030,0.361,g
2459245.50965,2021-01-31.0054592,bm,1.52,15.382,14.510,0.098,5.701,0.512,g
2459245.51089,2021-01-31.0066915,bm,1.92,15.426,14.448,0.089,6.036,0.491,g
2459245.51089,2021-01-31.0066908,bo,1.58,15.967,14.494,0.056,5.788,0.299,g
2459245.79215,2021-01-31.2879556,bi,1.43,15.237,14.688,0.132,4.844,0.584,g
2459245.79215,2021-01-31.2879560,bk,1.48,15.819,14.188,0.049,7.671,0.343,g
2459245.79338,2021-01-31.2891844,bk,1.41,15.780,14.749,0.085,4.572,0.355,g
2459245.79338,2021-01-31.2891832,bi,1.41,15.290,14.733,0.131,4.642,0.556,g
2459245.79460,2021-01-31.2904050,bi,1.46,15.401,14.915,0.140,3.928,0.502,g
2459245.79460,2021-01-31.2904056,bk,1.44,15.763,14.531,0.071,5.590,0.361,g
2459245.81550,2021-01-31.3113109,bF,1.94,15.613,14.772,0.101,4.482,0.413,g
2459245.81680,2021-01-31.3126112,bF,1.49,15.591,14.735,0.100,4.635,0.422,g
2459245.81809,2021-01-31.3139013,bF,1.48,15.604,14.795,0.104,4.387,0.417,g
2459246.77360,2021-02-01.2694293,bq,1.46,15.368,14.821,0.133,4.283,0.518,g
2459246.77483,2021-02-01.2706631,bq,1.51,15.537,14.625,0.095,5.129,0.443,g
2459246.77605,2021-02-01.2718812,bq,1.47,15.607,14.731,0.098,4.652,0.416,g
2459247.49194,2021-02-01.9877771,bo,1.48,15.970,14.638,0.064,5.068,0.298,g
2459247.49317,2021-02-01.9890074,bo,1.54,16.058,14.528,0.054,5.604,0.275,g
2459247.49440,2021-02-01.9902375,bo,1.54,16.023,14.579,0.058,5.350,0.284,g
2459248.53251,2021-02-03.0283714,bo,1.55,16.071,14.634,0.058,5.090,0.272,g
2459248.53251,2021-02-03.0283706,bm,1.49,15.578,14.393,0.074,6.349,0.428,g
2459248.53374,2021-02-03.0295984,bo,1.56,16.165,14.757,0.060,4.539,0.249,g
2459248.53374,2021-02-03.0295984,bm,1.62,15.685,14.523,0.075,5.632,0.387,g
2459248.53497,2021-02-03.0308302,bo,1.61,16.058,14.601,0.057,5.244,0.275,g
2459248.53497,2021-02-03.0308298,bm,1.49,15.715,14.348,0.062,6.623,0.377,g
2459248.53621,2021-02-03.0320706,bn,1.51,15.942,14.507,0.058,5.720,0.306,g
2459248.53744,2021-02-03.0333018,bn,1.45,15.799,14.524,0.068,5.628,0.349,g
2459248.53868,2021-02-03.0345391,bn,1.48,15.952,14.625,0.065,5.127,0.303,g
2459248.66656,2021-02-03.1624137,bF,1.92,16.186,14.561,0.049,5.439,0.244,g
2459248.66786,2021-02-03.1637105,bF,2.08,16.199,14.610,0.051,5.202,0.241,g
2459248.66915,2021-02-03.1650019,bF,1.94,16.291,14.564,0.045,5.421,0.222,g
2459248.78199,2021-02-03.2778495,bE,1.47,15.767,14.583,0.074,5.331,0.359,g
2459248.78199,2021-02-03.2778493,bG,1.52,16.125,14.610,0.054,5.202,0.258,g
2459248.78329,2021-02-03.2791451,bE,1.57,15.822,14.578,0.070,5.356,0.341,g
2459248.78329,2021-02-03.2791461,bG,1.53,16.073,14.525,0.053,5.626,0.271,g
2459248.78457,2021-02-03.2804356,bG,1.59,16.246,14.554,0.046,5.473,0.231,g
2459248.78458,2021-02-03.2804348,bE,1.47,15.893,14.686,0.072,4.851,0.319,g
2459249.55630,2021-02-04.0521774,bE,1.50,16.215,14.598,0.049,5.261,0.238,g
2459249.55630,2021-02-04.0521774,bG,1.47,16.512,14.613,0.038,5.187,0.181,g
2459249.55759,2021-02-04.0534678,bE,1.58,16.234,14.578,0.048,5.359,0.234,g
2459249.55759,2021-02-04.0534684,bG,1.48,16.531,14.553,0.035,5.482,0.178,g
2459249.55889,2021-02-04.0547612,bG,1.46,16.522,14.575,0.036,5.367,0.179,g
2459249.55889,2021-02-04.0547616,bE,1.54,16.142,14.671,0.057,4.914,0.254,g
2459249.57603,2021-02-04.0719125,bj,1.64,16.320,14.478,0.040,5.871,0.217,g
2459249.57726,2021-02-04.0731415,bj,1.48,16.259,14.604,0.048,5.227,0.228,g
2459249.57849,2021-02-04.0743716,bj,1.94,16.256,14.647,0.050,5.027,0.229,g
2459249.63630,2021-02-04.1321829,bF,1.99,16.418,14.543,0.039,5.532,0.198,g
2459249.63760,2021-02-04.1334775,bF,1.99,16.448,14.564,0.039,5.428,0.193,g
2459249.63890,2021-02-04.134775,bF,1.98,16.399,14.556,0.040,5.466,0.201,g
2459249.64024,2021-02-04.1361192,bF,1.54,99.990,99.990,99.990,99.990,99.990,g
2459249.76156,2021-02-04.2574412,bk,1.45,16.270,14.568,0.046,5.407,0.226,g
2459249.76156,2021-02-04.2574414,bi,1.45,15.629,14.760,0.099,4.528,0.407,g
2459249.76279,2021-02-04.2586679,bi,1.43,15.621,14.699,0.094,4.791,0.410,g
2459249.76279,2021-02-04.2586686,bk,1.52,16.253,14.607,0.048,5.217,0.230,g
2459249.76402,2021-02-04.2598971,bk,1.41,16.290,14.413,0.039,6.235,0.223,g
2459249.76402,2021-02-04.2598980,bi,1.42,15.524,14.719,0.104,4.702,0.448,g
2459250.30167,2021-02-04.7975546,bo,1.53,16.523,14.585,0.037,5.320,0.179,g
2459250.30167,2021-02-04.7975548,bm,1.48,15.981,14.843,0.077,4.195,0.295,g
2459250.30289,2021-02-04.7987798,bo,1.57,16.465,14.683,0.042,4.863,0.189,g
2459250.30289,2021-02-04.7987802,bm,1.50,15.930,14.712,0.071,4.734,0.309,g
2459250.30411,2021-02-04.8000002,bo,1.55,16.634,14.573,0.033,5.377,0.162,g
2459250.30411,2021-02-04.8000008,bm,1.53,15.864,14.521,0.064,5.647,0.329,g
2459250.34269,2021-02-04.8385822,bm,1.49,15.925,14.665,0.069,4.943,0.310,g
2459250.34269,2021-02-04.8385824,bo,1.57,16.509,14.578,0.037,5.356,0.182,g
2459250.34392,2021-02-04.8398098,bo,1.44,16.657,14.659,0.035,4.970,0.159,g
2459250.34392,2021-02-04.8398100,bm,1.58,16.085,14.633,0.058,5.091,0.268,g
2459250.34515,2021-02-04.8410399,bm,1.53,15.900,14.550,0.063,5.496,0.318,g
2459250.34515,2021-02-04.8410396,bo,1.46,16.609,14.551,0.033,5.489,0.166,g
2459250.40246,2021-02-04.8983459,bm,1.50,15.911,14.434,0.056,6.117,0.315,g
2459250.40246,2021-02-04.8983458,bo,1.43,16.564,14.597,0.036,5.261,0.173,g
2459250.40367,2021-02-04.8995674,bm,1.50,15.851,14.697,0.076,4.798,0.332,g
2459250.40368,2021-02-04.8995678,bo,1.45,16.586,14.603,0.035,5.231,0.170,g
2459250.40490,2021-02-04.9007951,bm,1.47,15.912,14.773,0.077,4.475,0.314,g
2459250.40490,2021-02-04.9007943,bo,1.50,16.607,14.613,0.035,5.187,0.166,g
2459250.64348,2021-02-05.1393875,bk,1.44,16.588,14.590,0.035,5.301,0.169,g
2459250.64349,2021-02-05.1393879,bi,1.38,16.039,14.825,0.072,4.269,0.280,g
2459250.64470,2021-02-05.1406011,bk,1.49,16.437,14.668,0.043,4.931,0.194,g
2459250.64470,2021-02-05.1406012,bi,1.43,15.872,14.795,0.081,4.384,0.326,g
2459250.64592,2021-02-05.1418219,bk,1.48,16.494,14.526,0.036,5.618,0.185,g
2459250.64593,2021-02-05.1418214,bi,1.45,15.897,14.695,0.072,4.811,0.319,g
2459250.65865,2021-02-05.1545417,bj,1.50,16.373,14.545,0.041,5.520,0.205,g
2459250.65988,2021-02-05.1557741,bj,1.58,16.259,14.554,0.046,5.478,0.229,g
2459250.66110,2021-02-05.1569997,bj,1.53,16.359,14.572,0.042,5.386,0.209,g
2459250.66610,2021-02-05.1619987,bi,1.38,15.821,14.704,0.078,4.766,0.341,g
2459250.66610,2021-02-05.1619982,bk,1.39,16.580,14.591,0.035,5.289,0.170,g
2459250.66732,2021-02-05.1632179,bk,1.45,16.568,14.504,0.033,5.737,0.172,g
2459250.66732,2021-02-05.1632181,bi,1.39,15.995,14.658,0.064,4.973,0.291,g
2459250.66853,2021-02-05.1644420,bk,1.45,16.560,14.501,0.033,5.747,0.174,g
2459250.66854,2021-02-05.1644420,bi,1.41,15.890,14.758,0.077,4.539,0.321,g
2459251.32748,2021-02-05.8234035,bn,1.53,16.497,14.492,0.035,5.797,0.185,g
2459251.32871,2021-02-05.8246290,bn,1.56,16.427,14.560,0.039,5.448,0.196,g
2459251.32994,2021-02-05.8258612,bn,1.51,16.305,14.605,0.046,5.225,0.219,g
2459251.33505,2021-02-05.8309608,bo,1.50,16.481,14.569,0.038,5.402,0.187,g
2459251.33505,2021-02-05.8309608,bm,1.51,15.913,14.944,0.090,3.826,0.314,g
2459251.33627,2021-02-05.8321857,bo,1.46,16.543,14.586,0.036,5.315,0.176,g
2459251.33627,2021-02-05.8321857,bm,1.57,15.965,14.600,0.062,5.248,0.299,g
2459251.33751,2021-02-05.8334215,bo,1.47,16.639,14.566,0.032,5.414,0.162,g
2459251.33751,2021-02-05.8334217,bm,1.48,16.013,14.711,0.066,4.736,0.286,g
2459251.57121,2021-02-06.0671299,bk,1.59,16.542,14.548,0.035,5.505,0.177,g
2459251.57121,2021-02-06.0671304,bi,1.51,15.942,14.789,0.076,4.408,0.306,g
2459251.57245,2021-02-06.0683677,bk,1.59,16.470,14.544,0.037,5.526,0.189,g
2459251.57245,2021-02-06.0683674,bi,1.42,16.129,14.774,0.063,4.469,0.257,g
2459251.57367,2021-02-06.0695931,bk,1.52,16.512,14.615,0.038,5.177,0.181,g
2459251.57368,2021-02-06.0695939,bi,1.51,15.867,14.746,0.078,4.585,0.327,g
2459251.58256,2021-02-06.0784788,bj,1.56,16.448,14.616,0.041,5.168,0.192,g
2459251.58377,2021-02-06.0796969,bj,1.94,16.370,14.616,0.044,5.171,0.206,g
2459251.58499,2021-02-06.0809152,bj,1.94,16.373,14.606,0.043,5.222,0.206,g
2459251.68030,2021-02-06.1762218,bE,1.49,16.217,14.624,0.051,5.133,0.238,g
2459251.68030,2021-02-06.1762225,bG,1.45,16.542,14.621,0.037,5.148,0.176,g
2459251.68161,2021-02-06.1775285,bG,1.48,16.479,14.545,0.037,5.519,0.187,g
2459251.68161,2021-02-06.1775283,bE,1.47,16.173,14.611,0.052,5.195,0.247,g
2459251.68291,2021-02-06.1788271,bG,1.43,16.651,14.610,0.033,5.199,0.159,g
2459251.68291,2021-02-06.1788274,bE,1.92,16.244,14.711,0.053,4.735,0.232,g
2459251.76967,2021-02-06.2655943,bG,1.44,16.382,14.553,0.041,5.480,0.204,g
2459251.77096,2021-02-06.2668792,bE,1.48,16.051,14.647,0.060,5.026,0.277,g
2459251.77096,2021-02-06.2668797,bG,1.48,16.381,14.557,0.041,5.460,0.204,g
2459251.77225,2021-02-06.2681770,bG,1.45,16.441,14.575,0.039,5.368,0.193,g
2459251.77225,2021-02-06.2681765,bE,1.46,16.072,14.580,0.056,5.343,0.271,g
2459252.32287,2021-02-06.8188034,bm,1.43,15.933,14.536,0.061,5.566,0.309,g
2459252.32409,2021-02-06.8200261,bm,1.44,16.022,14.624,0.060,5.133,0.284,g
2459252.32531,2021-02-06.8212516,bo,1.45,16.502,14.584,0.037,5.327,0.183,g
2459252.32532,2021-02-06.8212512,bm,1.47,15.954,14.616,0.064,5.174,0.302,g
2459252.33404,2021-02-06.8299719,bn,1.53,16.383,14.588,0.042,5.305,0.204,g
2459252.33527,2021-02-06.8312042,bn,1.51,16.339,14.547,0.042,5.507,0.212,g
2459252.33650,2021-02-06.8324284,bn,1.46,16.364,14.573,0.042,5.380,0.208,g
2459252.40131,2021-02-06.8972435,bm,1.57,15.983,14.630,0.063,5.108,0.295,g
2459252.40253,2021-02-06.8984678,bm,1.51,15.976,14.580,0.061,5.349,0.297,g
2459252.40382,2021-02-06.8997545,bo,1.46,16.559,14.627,0.037,5.121,0.174,g
2459252.40382,2021-02-06.8997545,bm,1.53,15.982,14.492,0.056,5.794,0.295,g
2459252.48674,2021-02-06.9826774,bm,1.55,15.892,14.691,0.073,4.825,0.320,g
2459252.48796,2021-02-06.9839004,bo,1.62,99.990,99.990,99.990,99.990,99.990,g
2459252.48796,2021-02-06.9839005,bm,1.56,99.990,99.990,99.990,99.990,99.990,g
2459252.48918,2021-02-06.9851234,bo,1.60,99.990,99.990,99.990,99.990,99.990,g
2459252.48919,2021-02-06.9851234,bm,1.52,15.872,14.555,0.065,5.475,0.326,g
2459252.63005,2021-02-07.1259981,bj,1.52,16.289,14.665,0.049,4.946,0.222,g
2459252.63129,2021-02-07.1272269,bj,1.47,16.259,14.523,0.044,5.634,0.228,g
2459252.63251,2021-02-07.1284543,bj,1.56,16.270,14.536,0.044,5.565,0.226,g
2459253.90203,2021-02-08.3980086,bB,2.44,16.882,14.506,0.025,5.726,0.130,g
2459254.37698,2021-02-08.8729583,bn,1.53,16.382,14.585,0.042,5.320,0.204,g
2459254.37819,2021-02-08.8741806,bn,1.54,99.990,99.990,99.990,99.990,99.990,g
2459254.37943,2021-02-08.8754078,bn,1.52,99.990,99.990,99.990,99.990,99.990,g
2459254.39549,2021-02-08.8914793,bo,1.51,99.990,99.990,99.990,99.990,99.990,g
2459254.39550,2021-02-08.8914792,bm,1.55,16.184,14.502,0.047,5.746,0.245,g
2459254.39671,2021-02-08.8927035,bo,1.50,16.543,14.579,0.036,5.349,0.176,g
2459254.39671,2021-02-08.8927039,bm,1.53,16.110,14.825,0.067,4.266,0.262,g
2459254.39794,2021-02-08.8939241,bo,1.51,16.585,14.534,0.033,5.574,0.170,g
2459254.39794,2021-02-08.8939245,bm,1.53,15.884,14.606,0.068,5.219,0.322,g
2459254.58825,2021-02-09.0842420,bj,1.49,16.375,14.676,0.046,4.893,0.205,g
2459254.58948,2021-02-09.0854682,bj,1.53,16.378,14.604,0.043,5.227,0.205,g
2459254.59070,2021-02-09.0866864,bj,1.46,99.990,99.990,99.990,99.990,99.990,g
2459254.61081,2021-02-09.1068092,bj,1.56,16.277,14.685,0.051,4.851,0.224,g
2459254.61205,2021-02-09.1080417,bj,1.47,99.990,99.990,99.990,99.990,99.990,g
2459254.61328,2021-02-09.1092726,bj,2.24,99.990,99.990,99.990,99.990,99.990,g
2459254.80796,2021-02-09.3039614,bs,1.62,99.990,99.990,99.990,99.990,99.990,g
2459254.80797,2021-02-09.3039615,bq,1.53,15.759,14.763,0.088,4.515,0.361,g
2459254.80918,2021-02-09.3051825,bs,1.60,99.990,99.990,99.990,99.990,99.990,g
2459254.80918,2021-02-09.3051825,bq,1.53,15.845,14.659,0.074,4.971,0.334,g
2459254.81040,2021-02-09.3064005,bs,1.59,16.655,14.577,0.032,5.358,0.159,g
2459254.81041,2021-02-09.3064016,bq,1.50,15.678,14.759,0.094,4.536,0.390,g
2459255.79569,2021-02-10.2917153,br,1.47,16.548,14.536,0.034,5.568,0.175,g
2459255.79691,2021-02-10.2929329,br,1.46,16.572,14.554,0.034,5.475,0.171,g
2459255.79813,2021-02-10.2941597,br,1.51,16.553,14.456,0.032,5.992,0.175,g
2459257.84441,2021-02-12.3404943,bA,2.11,16.723,14.604,0.031,5.232,0.150,g
2459257.84564,2021-02-12.3417232,bA,2.09,16.653,14.608,0.033,5.207,0.160,g
2459257.84689,2021-02-12.3429724,bA,2.10,16.563,14.626,0.037,5.122,0.173,g
2459258.60802,2021-02-13.1041366,bj,1.52,16.315,14.558,0.043,5.453,0.217,g
2459258.60926,2021-02-13.1053758,bj,1.48,16.349,14.539,0.041,5.550,0.211,g
2459258.61048,2021-02-13.1065940,bj,1.93,16.345,14.550,0.042,5.493,0.211,g
2459258.75696,2021-02-13.2530760,bG,1.44,16.541,14.585,0.036,5.322,0.177,g
2459258.75697,2021-02-13.2530762,bE,1.51,16.145,14.630,0.054,5.107,0.254,g
2459258.75828,2021-02-13.2543898,bE,1.48,16.182,14.599,0.051,5.254,0.245,g
2459258.75828,2021-02-13.2543900,bG,1.47,16.361,14.619,0.044,5.155,0.208,g
2459258.75956,2021-02-13.2556724,bG,1.47,16.500,14.578,0.037,5.355,0.183,g
2459258.75956,2021-02-13.2556725,bE,1.45,16.152,14.616,0.053,5.169,0.252,g
2459259.63776,2021-02-14.1339035,bE,1.44,16.284,14.611,0.047,5.194,0.224,g
2459259.63776,2021-02-14.1339031,bG,1.41,16.524,14.598,0.037,5.258,0.179,g
2459259.63906,2021-02-14.1352028,bG,1.49,16.587,14.573,0.034,5.382,0.169,g
2459259.63906,2021-02-14.1352035,bE,1.48,16.064,14.739,0.065,4.617,0.273,g
2459259.64038,2021-02-14.1365164,bE,1.49,16.268,14.636,0.049,5.077,0.227,g
2459259.64038,2021-02-14.1365163,bG,1.46,16.531,14.552,0.035,5.486,0.178,g
2459260.77206,2021-02-15.2682437,bF,1.57,16.281,14.509,0.043,5.706,0.224,g
2459260.77334,2021-02-15.2695239,bF,1.50,16.371,14.655,0.045,4.988,0.206,g
2459260.77463,2021-02-15.2708086,bF,1.48,16.353,14.572,0.042,5.383,0.210,g
2459261.50410,2021-02-16.0003048,bn,1.54,16.305,14.553,0.044,5.481,0.219,g
2459261.50533,2021-02-16.0015379,bn,1.59,16.315,14.641,0.047,5.056,0.217,g
2459261.50655,2021-02-16.0027548,bn,1.58,16.229,14.583,0.048,5.330,0.235,g
2459261.74487,2021-02-16.2410842,bE,1.59,15.985,14.642,0.064,5.052,0.294,g
2459261.74488,2021-02-16.2410849,bG,1.48,16.384,14.664,0.045,4.947,0.204,g
2459261.74617,2021-02-16.2423854,bE,1.94,16.177,14.542,0.049,5.535,0.246,g
2459261.74618,2021-02-16.2423855,bG,1.58,16.397,14.613,0.042,5.186,0.201,g
2459261.74747,2021-02-16.2436833,bG,1.51,16.493,14.660,0.040,4.965,0.184,g
2459261.74747,2021-02-16.2436825,bE,1.60,16.047,14.598,0.058,5.258,0.278,g
2459262.71500,2021-02-17.2112390,bi,1.39,15.750,14.571,0.074,5.387,0.365,g
2459262.71500,2021-02-17.2112383,bk,1.54,16.472,14.545,0.037,5.517,0.188,g
2459262.71622,2021-02-17.2124665,bi,1.39,15.673,14.693,0.089,4.818,0.391,g
2459262.71622,2021-02-17.2124664,bk,1.45,16.390,14.540,0.040,5.544,0.203,g
2459262.71744,2021-02-17.2136843,bk,1.49,16.470,14.581,0.038,5.345,0.189,g
2459262.71744,2021-02-17.2136850,bi,1.39,15.811,14.649,0.075,5.014,0.345,g
2459264.42838,2021-02-18.9246912,bn,1.48,16.403,14.661,0.044,4.961,0.200,g
2459264.42961,2021-02-18.9259214,bn,1.55,16.423,14.528,0.038,5.607,0.197,g
2459264.43084,2021-02-18.9271516,bn,1.44,16.434,14.613,0.041,5.189,0.195,g
2459264.65389,2021-02-19.1502101,bk,1.40,16.476,14.511,0.036,5.694,0.188,g
2459264.65390,2021-02-19.1502116,bi,1.42,15.965,14.777,0.073,4.461,0.299,g
2459264.65512,2021-02-19.1514412,bk,1.49,16.522,14.554,0.036,5.473,0.180,g
2459264.65513,2021-02-19.1514416,bi,1.45,15.694,14.685,0.087,4.851,0.384,g
2459264.65635,2021-02-19.1526630,bk,1.49,16.513,14.614,0.038,5.183,0.181,g
2459264.65635,2021-02-19.1526626,bi,1.46,15.729,14.625,0.079,5.130,0.372,g
2459265.62626,2021-02-20.1226179,bk,1.46,16.461,14.614,0.040,5.182,0.190,g
2459265.62626,2021-02-20.1226178,bi,1.41,16.096,14.790,0.066,4.405,0.265,g
2459265.62748,2021-02-20.1238390,bk,1.50,16.346,14.612,0.044,5.189,0.211,g
2459265.62748,2021-02-20.1238396,bi,1.41,15.887,14.625,0.069,5.128,0.322,g
2459265.62873,2021-02-20.1250936,bk,1.44,16.524,14.597,0.037,5.264,0.179,g
2459265.62874,2021-02-20.1250943,bi,1.42,15.839,14.637,0.073,5.073,0.336,g
2459265.65248,2021-02-20.1488429,bk,1.45,16.444,14.547,0.038,5.514,0.193,g
2459265.65249,2021-02-20.1488434,bi,1.39,15.784,14.736,0.084,4.633,0.353,g
2459265.65370,2021-02-20.1500626,bk,1.43,16.513,14.619,0.038,5.160,0.181,g
2459265.65371,2021-02-20.1500627,bi,1.42,15.850,14.710,0.077,4.745,0.333,g
2459265.65491,2021-02-20.1512788,bk,1.48,16.445,14.594,0.040,5.282,0.193,g
2459265.65492,2021-02-20.1512782,bi,1.41,15.837,14.606,0.071,5.216,0.337,g
2459266.72299,2021-02-21.2193980,bi,1.39,15.767,14.696,0.082,4.802,0.359,g
2459266.72300,2021-02-21.2193982,bk,1.48,16.503,14.544,0.036,5.526,0.183,g
2459266.72422,2021-02-21.2206266,bi,1.40,15.984,14.747,0.070,4.584,0.294,g
2459266.72423,2021-02-21.2206271,bk,1.46,16.475,14.580,0.038,5.345,0.188,g
2459266.72546,2021-02-21.2218611,bi,1.41,15.804,14.662,0.077,4.955,0.347,g
2459266.72546,2021-02-21.2218609,bk,1.44,16.565,14.615,0.036,5.176,0.173,g
2459268.73318,2021-02-23.2296687,bF,1.97,15.774,14.767,0.087,4.500,0.356,g
2459268.73450,2021-02-23.2309910,bF,1.98,15.953,14.572,0.062,5.384,0.302,g
2459268.73580,2021-02-23.2322859,bF,1.99,15.783,14.542,0.070,5.533,0.354,g
2459268.74515,2021-02-23.2416305,bF,1.98,15.833,14.661,0.075,4.963,0.338,g
2459268.74645,2021-02-23.2429311,bF,1.99,15.996,14.631,0.062,5.102,0.291,g
2459268.74775,2021-02-23.2442296,bF,1.98,15.812,14.713,0.080,4.731,0.344,g
2459269.75629,2021-02-24.2528181,bF,2.02,15.623,14.630,0.088,5.103,0.409,g
2459269.75760,2021-02-24.2541282,bF,2.00,15.784,14.727,0.083,4.666,0.353,g
2459269.75891,2021-02-24.2554409,bF,2.01,15.765,14.511,0.069,5.694,0.359,g
2459269.79432,2021-02-24.2908481,bA,2.37,15.639,14.840,0.105,4.206,0.403,g
2459269.79557,2021-02-24.2920959,bA,2.43,15.620,14.581,0.084,5.340,0.411,g
2459270.56041,2021-02-25.0569789,bi,1.39,15.204,14.680,0.135,4.877,0.602,g
2459270.56042,2021-02-25.0569789,bk,1.60,15.876,14.607,0.068,5.219,0.325,g
2459270.56167,2021-02-25.0582299,bi,1.41,15.233,14.557,0.118,5.465,0.587,g
2459270.56167,2021-02-25.0582300,bk,1.51,15.717,14.555,0.075,5.469,0.376,g
2459270.56290,2021-02-25.0594575,bi,1.41,15.244,14.749,0.139,4.578,0.580,g
2459270.56290,2021-02-25.0594577,bk,1.51,15.777,14.615,0.075,5.176,0.356,g
2459270.76068,2021-02-25.2572553,bF,2.03,15.322,14.635,0.116,5.082,0.540,g
2459270.76198,2021-02-25.2585517,bF,2.03,15.395,14.719,0.118,4.701,0.505,g
2459270.76327,2021-02-25.2598414,bF,2.06,15.310,15.002,0.165,3.622,0.546,g
2459271.71673,2021-02-26.2133459,bi,1.75,14.282,>14.282,99.990,4.257,1.408,g
2459273.49609,2021-02-27.9927944,bn,1.94,15.307,14.581,0.112,5.342,0.548,g
2459273.49734,2021-02-27.9940435,bn,1.99,15.086,14.894,0.184,4.002,0.671,g
2459273.49857,2021-02-27.9952701,bn,1.98,15.084,14.567,0.136,5.410,0.672,g
2459273.63419,2021-02-28.1308934,bk,1.48,15.861,14.762,0.080,4.519,0.329,g
2459273.63419,2021-02-28.1308934,bi,1.44,15.266,14.648,0.124,5.022,0.569,g
2459273.63542,2021-02-28.1321243,bi,1.46,15.187,14.625,0.131,5.131,0.612,g
2459273.63542,2021-02-28.1321246,bk,1.48,15.825,14.595,0.071,5.269,0.340,g
2459273.63664,2021-02-28.1333469,bk,1.55,15.909,14.663,0.070,4.951,0.315,g
2459273.63664,2021-02-28.1333473,bi,1.43,15.277,14.925,0.159,3.890,0.563,g
2459275.75073,2021-03-02.2475420,bs,1.54,15.733,14.538,0.073,5.555,0.371,g
2459275.75073,2021-03-02.2475420,bq,1.66,15.224,14.689,0.134,4.833,0.591,g
2459275.75197,2021-03-02.2487761,bs,1.92,15.890,14.559,0.064,5.453,0.321,g
2459275.75197,2021-03-02.2487761,bq,1.61,15.179,14.611,0.130,5.195,0.616,g
2459275.77951,2021-03-02.2763145,br,2.01,15.789,14.798,0.088,4.372,0.352,g
2459275.78074,2021-03-02.2775423,br,1.99,15.690,14.519,0.075,5.650,0.385,g
2459275.78194,2021-03-02.2787488,br,1.95,15.491,14.696,0.105,4.802,0.462,g
2459276.69762,2021-03-03.1944821,bi,1.41,15.443,14.764,0.117,4.514,0.483,g
2459276.69763,2021-03-03.1944819,bk,1.52,15.984,14.544,0.058,5.525,0.294,g
2459276.69887,2021-03-03.1957262,bi,1.52,15.544,14.895,0.121,3.998,0.441,g
2459276.69887,2021-03-03.1957261,bk,1.46,16.010,14.502,0.055,5.744,0.287,g
