oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
310203300003613,72035342,2458474.8573361863,58474.3534259,14.0582333,0.0103853857,0,zr,113.1421281,-20.0135809,0.573000014,-0.0149999997,20181222353414,310,3.0,3.0,19.7600002,26.14151,0.0189627763,0.0886470452,5.58486045e-06,30,1.66600001,2
310203300003613,72035387,2458474.857787604,58474.3538773,14.0525684,0.0103825787,0,zr,113.1421226,-20.0135712,0.56099999,-0.0189999994,20181222353866,310,3.0,3.0,19.6800003,26.1408176,0.0191301312,0.0882294253,5.63001777e-06,30,1.66499996,2
310203300003613,72035432,2458474.8582390193,58474.3543287,14.0566444,0.010384595,0,zr,113.1421243,-20.0135931,0.411000013,-0.00100000005,20181222354329,310,3.0,3.0,19.5900002,26.1499138,0.0212704912,0.0861186907,6.96180132e-06,30,1.66299999,2
310203300003613,72035479,2458474.8587020375,58474.3547917,14.0493326,0.0103809871,0,zr,113.1421264,-20.013578,0.515999973,0.0120000001,20181222354780,310,3.0,3.0,19.8199997,26.1385651,0.0202724431,0.0917265713,6.43425255e-06,30,1.66199994,2
310203300003613,72035524,2458474.8591534537,58474.3552431,14.0479164,0.0103802923,0,zr,113.1421288,-20.0135791,0.307999998,-0.00400000019,20181222355243,310,3.0,3.0,19.8400002,26.1361465,0.0211779289,0.0906439796,6.95583503e-06,30,1.65999997,2
310203300003613,72035570,2458474.859616371,58474.355706,14.0582285,0.0103853829,0,zr,113.1421279,-20.0135825,0.578000009,-0.0179999992,20181222355694,310,3.0,3.0,19.8400002,26.1435051,0.0209379513,0.0887310058,6.81588745e-06,30,1.65900004,2
310203300003613,72035615,2458474.860067788,58474.3561574,14.0529032,0.0103827436,0,zr,113.1421235,-20.0135804,0.474999994,0.0120000001,20181222356146,310,3.0,3.0,19.7700005,26.1471577,0.0195560046,0.088996619,5.7522002e-06,30,1.65699995,2
310203300003613,72035662,2458474.8605308053,58474.3566204,14.0599155,0.0103862239,0,zr,113.1421275,-20.0135764,0.419,0.00999999978,20181222356609,310,3.0,3.0,19.7800007,26.146204,0.0194147453,0.087919049,5.76844286e-06,30,1.65600002,2
310203300003613,72035707,2458474.8609822216,58474.3570718,14.0448122,0.010378778,0,zr,113.1421287,-20.0135814,0.340000004,-0.0199999996,20181222357072,310,3.0,3.0,19.7199993,26.147049,0.0244518276,0.0886678323,9.30011265e-06,30,1.65499997,2
310203300003613,72035752,2458474.8614335386,58474.3575231,14.0507269,0.0103816707,0,zr,113.1421252,-20.0135786,0.412,-0.0109999999,20181222357523,310,3.0,3.0,19.7600002,26.1469879,0.0213789456,0.0920387059,6.90779871e-06,30,1.653,2
310203300003613,72035798,2458474.8618965563,58474.3579861,14.0730009,0.0103928288,0,zr,113.1421241,-20.0135693,0.583999991,-0.0179999992,20181222357975,310,3.0,3.0,19.8299999,26.1513748,0.0210232828,0.0849502459,6.67109498e-06,30,1.65199995,2
310203300003613,72035843,2458474.8623479716,58474.3584375,14.0698843,0.0103912428,0,zr,113.1421295,-20.0135903,0.409999996,-0.0280000009,20181222358438,310,3.0,3.0,19.6800003,26.1492424,0.0196233429,0.0834231749,5.78642994e-06,30,1.65100002,2
310203300003613,72035890,2458474.8628109894,58474.3589005,14.0644655,0.0103885047,0,zr,113.1421274,-20.0135798,0.305000007,-0.0109999999,20181222358889,310,3.0,3.0,19.7900009,26.1467972,0.0207012836,0.0868992507,6.61795002e-06,30,1.64900005,2
310203300003613,72035935,2458474.863262406,58474.3593519,14.076602,0.0103946719,0,zr,113.1421282,-20.0135811,0.370999992,-0.0109999999,20181222359352,310,3.0,3.0,19.7800007,26.1519928,0.0208888035,0.0867483392,6.70654845e-06,30,1.648,2
310203300003613,72035981,2458474.863725324,58474.3598148,14.0590754,0.0103858048,0,zr,113.142129,-20.0135662,0.232999995,-0.023,20181222359803,310,3.0,3.0,19.7000008,26.1423817,0.0223515108,0.0890912786,7.64806191e-06,30,1.64699996,2
310203300003613,72036026,2458474.8641767404,58474.3602662,14.0626554,0.0103875948,0,zr,113.1421218,-20.0135797,0.810000002,-0.0460000001,20181222360255,310,3.0,3.0,19.7299995,26.1529827,0.0183877032,0.0858255476,5.21624361e-06,30,1.64600003,2
310203300003613,72036071,2458474.8646281557,58474.3607176,14.056057,0.0103843035,0,zr,113.1421267,-20.0135986,0.603999972,0.00200000009,20181222360718,310,3.0,3.0,19.6499996,26.1423473,0.0198078863,0.0894962549,5.99004397e-06,30,1.64400005,2
310203300003613,72036118,2458474.865091174,58474.3611806,14.0764465,0.0103945909,0,zr,113.1421295,-20.0135811,0.458999991,0.00200000009,20181222361169,310,3.0,3.0,19.6700001,26.1538372,0.0215427112,0.0851624981,7.25441669e-06,30,1.64300001,2
310203300003613,72036163,2458474.8655424905,58474.3616319,14.0915966,0.0104024643,0,zr,113.1421231,-20.0135813,0.421000004,0.0130000003,20181222361632,310,3.0,3.0,19.6599998,26.1460609,0.0189271253,0.0870807767,5.4401221e-06,30,1.64199996,2
310203300003613,72036209,2458474.8660055087,58474.3620949,14.0657806,0.010389166,0,zr,113.1421261,-20.0135642,0.409999996,0.0140000004,20181222362083,310,3.0,3.0,19.7099991,26.1451225,0.0195188932,0.088497065,5.89260617e-06,30,1.64100003,2
310203300003613,72036254,2458474.8664569254,58474.3625463,14.0588551,0.0103856949,0,zr,113.1421208,-20.0135672,0.869000018,-0.0350000001,20181222362546,310,3.0,3.0,19.6299992,26.1511631,0.0213568397,0.0897068828,6.92212052e-06,30,1.63999999,2
310203300003613,72036300,2458474.866919941,58474.3630093,14.0562773,0.0103844134,0,zr,113.1421248,-20.0135905,1.08200002,-0.0850000009,20181222362998,310,3.0,3.0,19.5599995,26.1495705,0.0240575336,0.0882633179,8.8298948e-06,30,1.63900006,2
310203300003613,72036346,2458474.8673712583,58474.3634606,14.0696964,0.0103911469,0,zr,113.1421272,-20.0135828,0.289000005,-0.00999999978,20181222363461,310,3.0,3.0,19.7099991,26.1560574,0.0197334532,0.0822772011,5.93668574e-06,30,1.63800001,2
310203300003613,72036392,2458474.867834275,58474.3639236,14.0708256,0.0103917215,0,zr,113.1421273,-20.0135855,0.504000008,-0.0120000001,20181222363912,310,3.0,3.0,19.7299995,26.1421928,0.0196845289,0.0855299383,5.85412408e-06,30,1.63699996,2
310203300003613,72036437,2458474.868285691,58474.364375,14.0555735,0.0103840642,0,zr,113.1421287,-20.0135987,0.611999989,-0.0140000004,20181222364375,310,3.0,3.0,19.6399994,26.1428661,0.0185672529,0.0889373645,5.35154095e-06,30,1.63600004,2
310203300003613,72036482,2458474.868737109,58474.3648264,14.0596514,0.0103860926,0,zr,113.1421273,-20.0135804,0.569000006,-0.0170000009,20181222364826,310,3.0,3.0,19.6399994,26.1509628,0.0196813643,0.0867974758,6.01957572e-06,30,1.63499999,2
310203300003613,72036528,2458474.869200127,58474.3652894,14.053134,0.0103828572,0,zr,113.1421247,-20.013565,0.578999996,-0.0120000001,20181222365278,310,3.0,3.0,19.6700001,26.1524143,0.0204997528,0.0889456794,6.25891471e-06,30,1.63300002,2
310203300003613,72036574,2458474.8696514433,58474.3657407,14.0516891,0.0103821447,0,zr,113.1421244,-20.0135725,0.486999989,0.0140000004,20181222365741,310,3.0,3.0,19.7399998,26.1459656,0.019671144,0.0914674476,5.92034939e-06,30,1.63300002,2
310203300003613,72036620,2458474.87011446,58474.3662037,14.0571632,0.0103848521,0,zr,113.1421272,-20.0135761,0.552999973,-0.0179999992,20181222366192,310,3.0,3.0,19.6499996,26.1484661,0.0201099757,0.0884300321,6.24802033e-06,30,1.63199997,2
310203300003613,72036665,2458474.8705658773,58474.3666551,14.0725737,0.0103926118,0,zr,113.1421325,-20.0135631,0.778999984,-0.0209999997,20181222366644,310,3.0,3.0,19.5599995,26.1529484,0.0202507619,0.0809063986,6.1897631e-06,30,1.63100004,2
310203300003613,72036710,2458474.8710172935,58474.3671065,14.0589046,0.0103857191,0,zr,113.1421242,-20.0135735,0.736000001,-0.0390000008,20181222367106,310,3.0,3.0,19.6599998,26.1532135,0.0185571425,0.0872366801,5.18789693e-06,30,1.63,2
310203300003613,72036756,2458474.8714802093,58474.3675694,14.061367,0.0103869503,0,zr,113.142128,-20.0135954,0.672999978,-0.0160000008,20181222367558,310,3.0,3.0,19.5699997,26.1487122,0.0206421483,0.0852937549,6.56082466e-06,30,1.62899995,2
310203300003613,72036802,2458474.8719316274,58474.3680208,14.0527134,0.0103826495,0,zr,113.142132,-20.0135724,0.485000014,-0.0350000001,20181222368021,310,3.0,3.0,19.6399994,26.1520157,0.0188000146,0.0891990811,5.30238594e-06,30,1.62800002,2
310203300003613,72036848,2458474.8723946437,58474.3684838,14.0668125,0.0103896875,0,zr,113.142129,-20.0135857,0.601000011,0.00999999978,20181222368472,310,3.0,3.0,19.6900005,26.1491833,0.0188780371,0.0892764181,5.37816823e-06,30,1.62699997,2
310203300003613,72036893,2458474.8728460614,58474.3689352,14.0445652,0.0103786569,0,zr,113.1421264,-20.0135733,0.439999998,-0.0179999992,20181222368935,310,3.0,3.0,19.6700001,26.142828,0.0187849831,0.0893322304,5.3061276e-06,30,1.62600005,2
310203300003613,72036939,2458474.8733089766,58474.3693981,14.060029,0.0103862798,0,zr,113.1421273,-20.0135969,0.532999992,-0.00700000022,20181222369387,310,3.0,3.0,19.7099991,26.1503677,0.0180977192,0.088146098,4.99289035e-06,30,1.625,2
310203300003613,72036984,2458474.8737603948,58474.3698495,14.0509567,0.0103817834,0,zr,113.1421284,-20.013579,0.400999993,-0.0299999993,20181222369850,310,3.0,3.0,19.6499996,26.1512508,0.019259328,0.0893036351,5.57882413e-06,30,1.62399995,2
310203300003613,72037030,2458474.8742118115,58474.3703009,14.0526943,0.0103826411,0,zr,113.1421328,-20.0135709,0.56099999,0.0,20181222370301,310,3.0,3.0,19.6599998,26.1519966,0.0193606783,0.0895810723,5.75880949e-06,30,1.62399995,2
310203300003613,72037076,2458474.874674828,58474.3707639,14.0465975,0.0103796478,0,zr,113.1421298,-20.0135869,0.814999998,-0.0399999991,20181222370752,310,3.0,3.0,19.5900002,26.1528702,0.0205022767,0.0869532004,6.48792911e-06,30,1.62300003,2
310203300003613,72037121,2458474.8751262445,58474.3712153,14.0468149,0.0103797549,0,zr,113.1421272,-20.0135875,0.634000003,-0.0320000015,20181222371215,310,3.0,3.0,19.4300003,26.147089,0.022890063,0.0855465457,8.00832004e-06,30,1.62199998,2
310203300003613,72037167,2458474.8755891616,58474.3716782,14.0724592,0.0103925532,0,zr,113.1421256,-20.013586,0.694000006,-0.0430000015,20181222371667,310,3.0,3.0,19.5200005,26.1468582,0.0281782094,0.0818346664,1.21642997e-05,30,1.62100005,2
310203300003613,72037212,2458474.876040578,58474.3721296,14.0761356,0.0103944326,0,zr,113.1421278,-20.0135895,0.421999991,-0.0179999992,20181222372130,310,3.0,3.0,19.6299992,26.1475525,0.0190348495,0.0870735645,5.51353969e-06,30,1.62,2
310203300003613,72037259,2458474.876503596,58474.3725926,14.0597582,0.0103861447,0,zr,113.142129,-20.0135733,0.535000026,-0.00499999989,20181222372581,310,3.0,3.0,19.6299992,26.1470947,0.0200938955,0.0896089673,6.25861503e-06,30,1.62,2
310203300003613,72037304,2458474.8769550137,58474.373044,14.0642309,0.0103883855,0,zr,113.1421265,-20.0135635,0.540000021,-0.0289999992,20181222373044,310,3.0,3.0,19.6599998,26.141592,0.0194445271,0.0868203193,5.78913205e-06,30,1.61899996,2
310203300003613,72037350,2458474.8774179304,58474.3735069,14.0545893,0.0103835762,0,zr,113.1421274,-20.013566,0.902999997,-0.0280000009,20181222373495,310,3.0,3.0,19.6100006,26.146904,0.0201604757,0.0869837329,6.3542866e-06,30,1.61800003,2
310203300003613,72037395,2458474.877869346,58474.3739583,14.0610943,0.0103868134,0,zr,113.1421223,-20.013587,0.35800001,-0.0109999999,20181222373958,310,3.0,3.0,19.6200008,26.1524372,0.0199431758,0.0872465596,6.16254647e-06,30,1.61800003,2
310203300003613,72037442,2458474.8783323634,58474.3744213,14.0640202,0.0103882803,0,zr,113.1421346,-20.0135738,0.898000002,-0.0489999987,20181222374421,310,3.0,3.0,19.6200008,26.1463776,0.0208760388,0.0889360979,6.6882194e-06,30,1.61699998,2
310203300003613,72037487,2458474.878783781,58474.3748727,14.0588923,0.0103857135,0,zr,113.1421308,-20.0135627,0.887000024,-0.00899999961,20181222374873,310,3.0,3.0,19.5699997,26.1472282,0.0224599037,0.0847251415,7.98571818e-06,30,1.61600006,2
310203300003613,72037533,2458474.8792466973,58474.3753356,14.0474548,0.010380066,0,zr,113.1421245,-20.0135807,0.298999995,0.0,20181222375336,310,3.0,3.0,19.6399994,26.143734,0.0206594002,0.0908628032,6.58839599e-06,30,1.61600006,2
310203300003613,72037579,2458474.879709714,58474.3757986,14.0656862,0.0103891194,0,zr,113.1421287,-20.0135794,0.662,-0.0179999992,20181222375787,310,3.0,3.0,19.75,26.1530552,0.0182820428,0.0858905762,5.10951122e-06,30,1.61500001,2
310203300003613,72037625,2458474.880161131,58474.37625,14.0573692,0.0103849554,0,zr,113.1421192,-20.0135834,0.883000016,-0.0260000005,20181222376250,310,3.0,3.0,19.7000008,26.1406975,0.0198796559,0.0897205248,6.11425685e-06,30,1.61500001,2
310203300003613,72037671,2458474.880624148,58474.376713,14.0632677,0.0103879021,0,zr,113.1421264,-20.0135755,0.805000007,-0.0379999988,20181222376701,310,3.0,3.0,19.7199993,26.1416245,0.0181856696,0.0900555402,5.05935532e-06,30,1.61399996,2
310203300003613,72037716,2458474.881075565,58474.3771644,14.0567818,0.010384663,0,zr,113.1421266,-20.0135737,0.499000013,-0.0140000004,20181222377164,310,3.0,3.0,19.7600002,26.1521072,0.0195248462,0.0888844654,5.83333394e-06,30,1.61300004,2
310203300003613,72037762,2458474.8815384815,58474.3776273,14.0633345,0.0103879357,0,zr,113.14213,-20.01358,0.505999982,-0.0179999992,20181222377616,310,3.0,3.0,19.7800007,26.157692,0.0196155775,0.086736232,5.92868582e-06,30,1.61300004,2
310203300003613,72037807,2458474.881989899,58474.3780787,14.0553083,0.0103839329,0,zr,113.1421245,-20.013571,0.773000002,-0.0109999999,20181222378079,310,3.0,3.0,19.7099991,26.1496258,0.0186210088,0.087624304,5.32392096e-06,30,1.61199999,2
310203300003613,72037854,2458474.882452915,58474.3785417,14.0622406,0.0103873881,0,zr,113.1421284,-20.0135836,0.711000025,-0.0340000018,20181222378530,310,3.0,3.0,19.7099991,26.1505928,0.0189639442,0.0886343569,5.53342488e-06,30,1.61199999,2
310203300003613,72037899,2458474.8829043317,58474.3789931,14.0472593,0.0103799719,0,zr,113.1421261,-20.0135867,0.675999999,-0.0219999999,20181222378993,310,3.0,3.0,19.7000008,26.147541,0.0191695113,0.0872419626,5.62946798e-06,30,1.61099994,2
310203300003613,72037945,2458474.8833672493,58474.379456,14.0573845,0.0103849638,0,zr,113.1421279,-20.0135774,0.463999987,-0.0270000007,20181222379444,310,3.0,3.0,19.6299992,26.1417122,0.0191811658,0.0907561406,5.63916456e-06,30,1.61099994,2
310203300003613,72037990,2458474.8838186655,58474.3799074,14.0590792,0.0103858076,0,zr,113.142128,-20.0135786,0.412999988,-0.0189999994,20181222379907,310,3.0,3.0,19.5599995,26.149416,0.019018149,0.0862229317,5.55971246e-06,30,1.61000001,2
310203300003613,72038037,2458474.8842816832,58474.3803704,14.0674019,0.0103899855,0,zr,113.1421279,-20.0135749,0.444999993,-0.0140000004,20181222380359,310,3.0,3.0,19.6700001,26.1577816,0.0197001882,0.0859926268,5.99305713e-06,30,1.61000001,2
310203300003613,72038082,2458474.8847330995,58474.3808218,14.0488653,0.010380758,0,zr,113.1421254,-20.0135773,0.347000003,0.00800000038,20181222380810,310,3.0,3.0,19.6100006,26.1421547,0.0201748516,0.0907473415,6.27850659e-06,30,1.61000001,2
310203300003613,72038127,2458474.885184416,58474.3812731,14.0649977,0.010388772,0,zr,113.1421266,-20.0135784,0.370999992,-0.00800000038,20181222381273,310,3.0,3.0,19.7000008,26.148365,0.0198572259,0.0874155834,6.06695221e-06,30,1.60899997,2
310203300003613,72038173,2458474.8856474333,58474.3817361,14.0579424,0.0103852414,0,zr,113.1421267,-20.0135739,0.263000011,-0.0140000004,20181222381725,310,3.0,3.0,19.5599995,26.1452732,0.0207631271,0.0857838318,6.58900262e-06,30,1.60899997,2
310203300003613,72038218,2458474.88609885,58474.3821875,14.0530043,0.0103827938,0,zr,113.1421278,-20.0135777,0.444000006,-0.0240000002,20181222382188,310,3.0,3.0,19.6100006,26.1483135,0.0210861061,0.0882987007,6.90080742e-06,30,1.60800004,2
310203300003613,72038265,2458474.886561866,58474.3826505,14.0590029,0.0103857685,0,zr,113.1421331,-20.0135882,0.592999995,-0.0280000009,20181222382639,310,3.0,3.0,19.5699997,26.1523418,0.0207228325,0.0844268501,6.65401876e-06,30,1.60800004,2
310203300003613,72038310,2458474.8870132836,58474.3831019,14.0622959,0.0103874151,0,zr,113.1421263,-20.0135788,0.476000011,-0.0209999997,20181222383102,310,3.0,3.0,19.6900005,26.1526508,0.0186701808,0.087784715,5.27840393e-06,30,1.60800004,2
310203300003613,72038356,2458474.8874762007,58474.3835648,14.0382519,0.0103756022,0,zr,113.1421237,-20.0135808,0.219999999,-0.00999999978,20181222383553,310,3.0,3.0,19.6200008,26.1494884,0.0211695004,0.0909647197,6.80444282e-06,30,1.60699999,2
310203300003613,72038401,2458474.887927617,58474.3840162,14.0548258,0.0103836944,0,zr,113.1421262,-20.0135786,0.617999971,-0.0340000018,20181222384016,310,3.0,3.0,19.6100006,26.1491432,0.021225905,0.0896373168,7.05414323e-06,30,1.60699999,2
310203300003613,72038447,2458474.888390634,58474.3844792,14.0678272,0.0103902007,0,zr,113.1421257,-20.0135812,0.333000004,0.0,20181222384468,310,3.0,3.0,19.5499992,26.1522102,0.0211093593,0.0892574489,6.70511281e-06,30,1.60699999,2
310203300003613,72038493,2458474.888842051,58474.3849306,14.0612011,0.0103868665,0,zr,113.142128,-20.013573,0.643000007,-0.0450000018,20181222384931,310,3.0,3.0,19.5799999,26.15555,0.0210015718,0.0863095745,6.84252791e-06,30,1.60699999,2
